FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W%,top_PTS,top_5_PTS,top_5_AST,top_5_DRB,top_5_ORB,top_5_stats_sum,Team,Year,Conf,made_playoff
1.73301894184496,1.076927144935998,1.0499644199568292,-0.33343597639452927,-0.19822668215164,-0.20405069917628124,1.732495094047275,1.1469450264105492,1.0738639636259504,1.6334210118406916,1.1964102261819787,1.8689637995046515,-0.7177741226341342,0.5629399687806025,1.3307275964092482,-0.013136558585726866,-0.9872457905318796,0.3807275621955108,0.7910428133713003,2.4414733693436075,3.735918012434275e-16,2.609335846299421,1.6937844231452797,0.05732946847439044,-0.5094564331246431,-0.6175609416846685,1.6937844231452797,San Antonio Spurs,1980,East,1
1.9909784595756042,-0.2153854289871947,3.0335537119528393,-1.105603500676597,-1.1591221244460324,-1.168654004373246,2.1722823102285074,0.2071232553337311,2.9008645204082315,-0.7049957886430606,-0.9399057366483257,0.5620600179439452,-1.385000771843328,1.732604126135851,1.8434422570222695,-0.013136558585726866,1.1357038041456966,0.8686502632616065,-1.649222101678161,1.39780694033364,1.5593975629513601,0.4898308394743582,1.5355540311741702,2.171775158676887,1.3756881665108884,-0.765238558174481,1.5355540311741702,Los Angeles Lakers,1980,West,1
1.4750594241143158,2.139495261272842,-0.485717612556211,-0.7195197385355631,-0.3460567501969313,-1.2985044493036069,1.5370341090778388,2.257643483137692,-0.4381364971593855,-0.2277678701769886,-0.37559585967428366,0.4112634277638637,0.6166791757842535,-0.606724188574646,-0.053601987245909026,-0.10947132154772331,-0.90559388304428,-1.8149245926019146,-0.4933071419178896,1.1550938173080667,-0.32829422377923323,-0.17411048796481846,0.7575879373162163,1.504055467033993,-1.0235867784797879,-0.3222057087050446,0.7575879373162163,Cleveland Cavaliers,1980,East,0
1.4234675205681864,0.8471826873496494,0.9219909172474091,-0.5264778574650462,-0.3460567501969313,-0.7976527331436443,1.488168862835479,0.9475888931518301,0.9478639252271724,-0.27549066202359646,-0.05313307283197334,-0.8453748237368155,0.023588820931636455,-1.2259581542333062,0.9205558679188326,1.2392153599202305,0.23753282178210644,0.6246889127285586,1.3047827954869744,1.1308225050055107,-0.16414711188961661,-0.30179151247235236,0.8762607312945488,1.096004544363335,-0.1667028695545476,-0.02685047572541951,0.8762607312945488,New York Knicks,1980,East,0
0.23685373900722495,-0.15794931459061162,0.538070409119149,2.369150358592708,1.7235642024371445,2.2445576909390916,-0.3687104943741699,-0.8466163061766339,0.5068637908314494,0.9653019259881914,0.833639590984379,0.7631221381840539,-0.05054747342494034,0.08131355104608866,0.5103841394284152,0.46853725622425707,-1.2322015129946766,-0.10719513887058213,-0.17221965309559215,1.0094659434927242,1.6414711188961686,-0.40393633207837915,-0.17860854851284533,0.725049160117283,1.238586741082849,0.6376987984787325,-0.17860854851284533,Boston Celtics,1980,East,1
0.39162944964561,0.9046188017462365,-0.549704363910921,0.6317734289580555,0.7626687601427523,0.3153510805451619,0.2176724605341386,0.5773560742427827,-0.4381364971593855,0.05856888090265358,0.269329714010337,-0.6443127034967068,1.432178413706601,-1.0195468323470878,0.20275534306060164,1.5282196488062214,0.9723999891704983,-0.35115648940363003,-0.17221965309559215,0.45122576053390656,-0.32829422377923323,-0.9657328399115281,-0.49506933245506246,-0.38781699262087177,-0.8864853530517486,0.268504757254203,-0.49506933245506246,Indiana Pacers,1980,East,0
-0.07269768226954869,-0.7035924013581795,0.7300306631832791,0.05264778574650474,0.4670086240521701,-0.37100127122960225,-0.07551901692001393,-0.8750957537850247,1.0108639444265615,0.9175791341415835,0.9142552876949577,0.4615289578238909,-1.4591370661999048,0.08131355104608866,1.0230988000414365,1.6245544117682178,-0.90559388304428,0.787329813083923,-1.1354821195624845,0.4269544482313472,1.1490297832273184,-0.250719102669339,0.6257292773402938,0.42828485272044114,-0.4751810767676329,-1.7989818736031624,0.6257292773402938,Phoenix Suns,1980,West,1
0.13366993191496584,0.21538542898720286,-0.10179710442795097,1.0178571910990895,1.3539890323239168,0.20405069917628124,-0.12438426316237385,-0.305506801617258,0.19186369483450444,0.20173725644247553,0.22902186565504767,0.10967024740370071,1.432178413706601,-1.9827996678161155,0.20275534306060164,0.08319820437626958,-0.660638160581483,0.13676621166246578,-0.55752463968235,0.3541405113236759,3.735918012434275e-16,0.745192888489426,0.7444020713186246,0.6879536216926786,-0.6122825021956723,2.1144749633768503,0.7444020713186246,Houston Rockets,1980,East,1
0.649588967376254,0.41641182937525184,0.41009690640972907,-0.33343597639452927,-0.6417168862875134,1.1130038136888056,0.7063249229577307,0.6627944170679468,0.19186369483450444,-0.8004413723362747,-0.8995978882930363,0.009139187283646377,0.09772511528821326,-0.46911664065049963,1.0230988000414365,0.08319820437626958,0.7274442667077012,-0.5951178399366779,-0.4933071419178896,0.184241325205774,0.6565884475584676,-0.30179151247235236,-0.13905095052006844,0.35409377587123103,-1.9147460437620396,-0.6175609416846671,-0.13905095052006844,Milwaukee Bucks,1980,West,1
-0.3306572000001928,-0.9620549161428197,0.6660439118285691,-0.91256161960608,-0.9373770223780957,-0.8718529873895647,-0.12438426316237385,-0.6187807253095281,0.5698638100308384,0.7744107586017616,0.7127160459185139,0.4112634277638637,-0.42122894520782567,1.5261928042496324,0.664198537612322,0.27586773030026246,2.1971786014844845,1.5192138646830666,-1.0712646217980264,-0.058471797819799186,1.4773240070065516,1.026091142406,0.08510877143900134,0.2799026990220222,1.307137453796868,0.19466594900929737,0.08510877143900134,Philadelphia 76ers,1980,East,1
